list_name,name,label::English,label::Arabic,Governorate
cluster,cluster_location_id_0046,0046 (Qasr Yazddin),0046 (Qasr Yazddin),duhok
cluster,cluster_location_id_0047,0047 (Old Qasr Yazddin),0047 (Old Qasr Yazddin),duhok
cluster,cluster_location_id_0048,0048 (Old Sorka),0048 (Old Sorka),duhok
cluster,cluster_location_id_0049,0049 (Diraboon),0049 (Diraboon),duhok
cluster,cluster_location_id_0050,0050 (Qarawla),0050 (Qarawla),duhok
cluster,cluster_location_id_0051,0051 (Ashe Chami Sector),0051 (Ashe Chami Sector),duhok
cluster,cluster_location_id_0052,0052 (Bazar Sector),0052 (Bazar Sector),duhok
cluster,cluster_location_id_0053,0053 (Betase Sector),0053 (Betase Sector),duhok
cluster,cluster_location_id_0054,0054 (Bedar Sector),0054 (Bedar Sector),duhok
cluster,cluster_location_id_0055,0055 (Khrababka Sector),0055 (Khrababka Sector),duhok
cluster,cluster_location_id_0056,0056 (Rkawa Sector),0056 (Rkawa Sector),duhok
cluster,cluster_location_id_0057,0057 (Shabaniya Sector),0057 (Shabaniya Sector),duhok
cluster,cluster_location_id_0058,0058 (Abasiya Sector),0058 (Abasiya Sector),duhok
cluster,cluster_location_id_0059,0059 (Firqa Sector),0059 (Firqa Sector),duhok
cluster,cluster_location_id_0060,0060 (Kochka Honari),0060 (Kochka Honari),erbil
cluster,cluster_location_id_0061,0061 (Bersive),0061 (Bersive),erbil
cluster,cluster_location_id_0062,0062 (Bajika),0062 (Bajika),erbil
cluster,cluster_location_id_0063,0063 (Al Eskan),0063 (Al Eskan),erbil
cluster,cluster_location_id_0064,0064 (Bahrka center),0064 (Bahrka center),erbil
cluster,cluster_location_id_0065,0065 (Gazna),0065 (Gazna),ninewa
cluster,cluster_location_id_0066,0066 (Hay Askary),0066 (Hay Askary),erbil
cluster,cluster_location_id_0067,0067 (Kawa Collective),0067 (Kawa Collective),erbil
cluster,cluster_location_id_0068,0068 (Khabat),0068 (Khabat),erbil
cluster,cluster_location_id_0069,0069 (Mamzawa),0069 (Mamzawa),erbil
cluster,cluster_location_id_0070,0070 (Nisthtiman Comercial Complex),0070 (Nisthtiman Comercial Complex),erbil
cluster,cluster_location_id_0071,0071 (Qushtapa centre),0071 (Qushtapa centre),erbil
cluster,cluster_location_id_0072,0072 (Rizgari),0072 (Rizgari),erbil
cluster,cluster_location_id_0073,0073 (Sebardan),0073 (Sebardan),erbil
cluster,cluster_location_id_0074,0074 (Shahan city),0074 (Shahan city),erbil
cluster,cluster_location_id_0075,0075 (Zhyan),0075 (Zhyan),erbil
cluster,cluster_location_id_0076,0076 (Runaki(Andazyaran)),0076 (Runaki(Andazyaran)),erbil
cluster,cluster_location_id_0077,0077 (Manara City),0077 (Manara City),erbil
cluster,cluster_location_id_0078,0078 (Lana City ),0078 (Lana City ),erbil
cluster,cluster_location_id_0079,0079 (Bayizagha),0079 (Bayizagha),erbil
cluster,cluster_location_id_0080,0080 (Bazar koya(Bafri qndeel)),0080 (Bazar koya(Bafri qndeel)),erbil
cluster,cluster_location_id_0081,0081 (Hamamok),0081 (Hamamok),erbil
cluster,cluster_location_id_0082,0082 (Qalat),0082 (Qalat),erbil
cluster,cluster_location_id_0083,0083 (Taqtaq),0083 (Taqtaq),erbil
cluster,cluster_location_id_0084,0084 (Nawdaran),0084 (Nawdaran),erbil
cluster,cluster_location_id_0085,0085 (Gashteyari),0085 (Gashteyari),erbil
cluster,cluster_location_id_0086,0086 (Gwer),0086 (Gwer),erbil
cluster,cluster_location_id_0087,0087 (Sherwany),0087 (Sherwany),erbil
cluster,cluster_location_id_0088,0088 (Saray(markez bazar)),0088 (Saray(markez bazar)),erbil
cluster,cluster_location_id_0089,0089 (Farmanbaran),0089 (Farmanbaran),erbil
cluster,cluster_location_id_0090,0090 (Qalat),0090 (Qalat),erbil
cluster,cluster_location_id_0091,0091 (Bnari Qara chogh),0091 (Bnari Qara chogh),erbil
cluster,cluster_location_id_0092,0092 (Abu Sheta),0092 (Abu Sheta),erbil
cluster,cluster_location_id_0093,0093 (Kapran),0093 (Kapran),erbil
cluster,cluster_location_id_0094,0094 (Godella),0094 (Godella),erbil
cluster,cluster_location_id_0095,0095 (Markaz Mergasur),0095 (Markaz Mergasur),erbil
cluster,cluster_location_id_0096,0096 (Betrma),0096 (Betrma),erbil
cluster,cluster_location_id_0097,0097 (Harir),0097 (Harir),erbil
cluster,cluster_location_id_0098,0098 (Harir-Batas),0098 (Harir-Batas),erbil
cluster,cluster_location_id_0099,0099 (Hiran),0099 (Hiran),erbil
cluster,cluster_location_id_0100,0100 (Sabirawa),0100 (Sabirawa),erbil
cluster,cluster_location_id_0101,0101 (Sarmidan-1(Ashti)),0101 (Sarmidan-1(Ashti)),erbil
cluster,cluster_location_id_0102,0102 (Sarmidan-2(Azadi)),0102 (Sarmidan-2(Azadi)),erbil
cluster,cluster_location_id_0103,0103 (Shahedan),0103 (Shahedan),erbil
cluster,cluster_location_id_0104,0104 (Khalifan(center)),0104 (Khalifan(center)),erbil
cluster,cluster_location_id_0105,0105 (Rawanduz District),0105 (Rawanduz District),erbil
cluster,cluster_location_id_0106,0106 (Soran District),0106 (Soran District),erbil
cluster,cluster_location_id_0107,0107 (Diana(Shahedan azady)),0107 (Diana(Shahedan azady)),erbil
cluster,cluster_location_id_0108,0108 (kawrarash),0108 (kawrarash),al.sulaymaniyah
cluster,cluster_location_id_0109,0109 (Soran(hay al etfaa)),0109 (Soran(hay al etfaa)),al.sulaymaniyah
cluster,cluster_location_id_0110,0110 (Hamya),0110 (Hamya),al.sulaymaniyah
cluster,cluster_location_id_0111,0111 (Azady),0111 (Azady),al.sulaymaniyah
cluster,cluster_location_id_0112,0112 (Chamchamal-Raparin),0112 (Chamchamal-Raparin),al.sulaymaniyah
cluster,cluster_location_id_0113,0113 (Handreen),0113 (Handreen),al.sulaymaniyah
cluster,cluster_location_id_0114,0114 (Piryadi),0114 (Piryadi),al.sulaymaniyah
cluster,cluster_location_id_0115,0115 (Qarahanjiriakan),0115 (Qarahanjiriakan),al.sulaymaniyah
cluster,cluster_location_id_0116,0116 (SANGAWIAKAN),0116 (SANGAWIAKAN),al.sulaymaniyah
cluster,cluster_location_id_0117,0117 (Tawkal),0117 (Tawkal),al.sulaymaniyah
cluster,cluster_location_id_0118,0118 (Bani maqan),0118 (Bani maqan),al.sulaymaniyah
cluster,cluster_location_id_0119,0119 (Dawajin),0119 (Dawajin),al.sulaymaniyah
cluster,cluster_location_id_0120,0120 (Ashti),0120 (Ashti),al.sulaymaniyah
cluster,cluster_location_id_0121,0121 (Hawara barza),0121 (Hawara barza),al.sulaymaniyah
cluster,cluster_location_id_0122,0122 (Kanito),0122 (Kanito),al.sulaymaniyah
cluster,cluster_location_id_0123,0123 (Sara),0123 (Sara),al.sulaymaniyah
cluster,cluster_location_id_0124,0124 (Shoresh),0124 (Shoresh),al.sulaymaniyah
cluster,cluster_location_id_0125,0125 (Khelan),0125 (Khelan),al.sulaymaniyah
cluster,cluster_location_id_0126,0126 (Zarayan Kon),0126 (Zarayan Kon),al.sulaymaniyah
cluster,cluster_location_id_0127,0127 (Roshambiran),0127 (Roshambiran),al.sulaymaniyah
cluster,cluster_location_id_0128,0128 (Kani mil),0128 (Kani mil),al.sulaymaniyah
cluster,cluster_location_id_0129,0129 (Kotal),0129 (Kotal),al.sulaymaniyah
cluster,cluster_location_id_0130,0130 (Pishowa),0130 (Pishowa),al.sulaymaniyah
cluster,cluster_location_id_0131,0131 (Qamchugha),0131 (Qamchugha),al.sulaymaniyah
cluster,cluster_location_id_0132,0132 (Sara),0132 (Sara),al.sulaymaniyah
cluster,cluster_location_id_0133,0133 (Shaheedan),0133 (Shaheedan),al.sulaymaniyah
cluster,cluster_location_id_0134,0134 (Timar),0134 (Timar),al.sulaymaniyah
cluster,cluster_location_id_0135,0135 (Tokma),0135 (Tokma),al.sulaymaniyah
cluster,cluster_location_id_0136,0136 (Mergapan),0136 (Mergapan),al.sulaymaniyah
cluster,cluster_location_id_0137,0137 (Kani Witman),0137 (Kani Witman),al.sulaymaniyah
cluster,cluster_location_id_0138,0138 (Kani Mazoo),0138 (Kani Mazoo),al.sulaymaniyah
cluster,cluster_location_id_0139,0139 (Asos),0139 (Asos),al.sulaymaniyah
cluster,cluster_location_id_0140,0140 (Soose),0140 (Soose),al.sulaymaniyah
cluster,cluster_location_id_0141,0141 (Bakhtyari),0141 (Bakhtyari),al.sulaymaniyah
cluster,cluster_location_id_0142,0142 (Barkew),0142 (Barkew),al.sulaymaniyah
cluster,cluster_location_id_0143,0143 (Gulan),0143 (Gulan),al.sulaymaniyah
cluster,cluster_location_id_0144,0144 (Sharwani),0144 (Sharwani),al.sulaymaniyah
cluster,cluster_location_id_0145,0145 (Sharstani),0145 (Sharstani),al.sulaymaniyah
cluster,cluster_location_id_0146,0146 (Hawaran),0146 (Hawaran),al.sulaymaniyah
cluster,cluster_location_id_0147,0147 (Dalani),0147 (Dalani),al.sulaymaniyah
cluster,cluster_location_id_0148,0148 (Mordana),0148 (Mordana),al.sulaymaniyah
cluster,cluster_location_id_0149,0149 (Sara),0149 (Sara),al.sulaymaniyah
cluster,cluster_location_id_0150,0150 (Sharwani),0150 (Sharwani),al.sulaymaniyah
cluster,cluster_location_id_0151,0151 (Shikhan),0151 (Shikhan),al.sulaymaniyah
cluster,cluster_location_id_0152,0152 (Azadi),0152 (Azadi),al.sulaymaniyah
cluster,cluster_location_id_0153,0153 (Raparine),0153 (Raparine),al.sulaymaniyah
cluster,cluster_location_id_0154,0154 (Shahidan),0154 (Shahidan),al.sulaymaniyah
cluster,cluster_location_id_0155,0155 (Kani ishqan),0155 (Kani ishqan),al.sulaymaniyah
cluster,cluster_location_id_0156,0156 (Azadi),0156 (Azadi),diyala
cluster,cluster_location_id_0157,0157 (Hamren),0157 (Hamren),al.sulaymaniyah
cluster,cluster_location_id_0158,0158 (Kalar Kon),0158 (Kalar Kon),diyala
cluster,cluster_location_id_0159,0159 (Kulajo),0159 (Kulajo),al.sulaymaniyah
cluster,cluster_location_id_0160,0160 (Sharawani),0160 (Sharawani),al.sulaymaniyah
cluster,cluster_location_id_0161,0161 (Shaykh Lankar),0161 (Shaykh Lankar),diyala
cluster,cluster_location_id_0162,0162 (Sherwana),0162 (Sherwana),al.sulaymaniyah
cluster,cluster_location_id_0163,0163 (Sirwan),0163 (Sirwan),al.sulaymaniyah
cluster,cluster_location_id_0164,0164 (Qarablagh),0164 (Qarablagh),al.sulaymaniyah
cluster,cluster_location_id_0165,0165 (Nawrooz),0165 (Nawrooz),diyala
cluster,cluster_location_id_0166,0166 (Zhalla),0166 (Zhalla),diyala
cluster,cluster_location_id_0167,0167 (Garmyan),0167 (Garmyan),diyala
cluster,cluster_location_id_0168,0168 (Sangaw),0168 (Sangaw),al.sulaymaniyah
cluster,cluster_location_id_0169,0169 (Khornawazan),0169 (Khornawazan),al.sulaymaniyah
cluster,cluster_location_id_0170,0170 (Shakal),0170 (Shakal),al.sulaymaniyah
cluster,cluster_location_id_0171,0171 (Hamrin),0171 (Hamrin),al.sulaymaniyah
cluster,cluster_location_id_0172,0172 (Awbarik),0172 (Awbarik),al.sulaymaniyah
cluster,cluster_location_id_0173,0173 (Awarakan),0173 (Awarakan),al.sulaymaniyah
cluster,cluster_location_id_0174,0174 (Rizgare),0174 (Rizgare),al.sulaymaniyah
cluster,cluster_location_id_0175,0175 (Khabat),0175 (Khabat),al.sulaymaniyah
cluster,cluster_location_id_0176,0176 (Koling city),0176 (Koling city),al.sulaymaniyah
cluster,cluster_location_id_0177,0177 (Kewa Rash),0177 (Kewa Rash),al.sulaymaniyah
cluster,cluster_location_id_0178,0178 (Nawroz),0178 (Nawroz),al.sulaymaniyah
cluster,cluster_location_id_0179,0179 (Qalat),0179 (Qalat),al.sulaymaniyah
cluster,cluster_location_id_0180,0180 (Shishar),0180 (Shishar),al.sulaymaniyah
cluster,cluster_location_id_0181,0181 (Saraa),0181 (Saraa),al.sulaymaniyah
cluster,cluster_location_id_0182,0182 (kurdistan),0182 (kurdistan),al.sulaymaniyah
cluster,cluster_location_id_0183,0183 (Rania New),0183 (Rania New),al.sulaymaniyah
cluster,cluster_location_id_0184,0184 (Srra),0184 (Srra),al.sulaymaniyah
cluster,cluster_location_id_0185,0185 (Arbat-Shahidan),0185 (Arbat-Shahidan),al.sulaymaniyah
cluster,cluster_location_id_0186,0186 (Chwar Chra),0186 (Chwar Chra),al.sulaymaniyah
cluster,cluster_location_id_0187,0187 (Haware Shar),0187 (Haware Shar),al.sulaymaniyah
cluster,cluster_location_id_0188,0188 (Kanakawa),0188 (Kanakawa),al.sulaymaniyah
cluster,cluster_location_id_0189,0189 (Kanda Sura),0189 (Kanda Sura),al.sulaymaniyah
cluster,cluster_location_id_0190,0190 (Kostay Cham),0190 (Kostay Cham),al.sulaymaniyah
cluster,cluster_location_id_0191,0191 (Rizgari-Arbat),0191 (Rizgari-Arbat),al.sulaymaniyah
cluster,cluster_location_id_0192,0192 (Rozhlat 305),0192 (Rozhlat 305),al.sulaymaniyah
cluster,cluster_location_id_0193,0193 (Sabun karan Qt),0193 (Sabun karan Qt),al.sulaymaniyah
cluster,cluster_location_id_0194,0194 (Sarchnar),0194 (Sarchnar),al.sulaymaniyah
cluster,cluster_location_id_0195,0195 (bekas),0195 (bekas),al.sulaymaniyah
cluster,cluster_location_id_0196,0196 (kela spi),0196 (kela spi),al.sulaymaniyah
cluster,cluster_location_id_0197,0197 (Bazyan-shwankara),0197 (Bazyan-shwankara),al.sulaymaniyah
cluster,cluster_location_id_0198,0198 (Hemn 146),0198 (Hemn 146),al.sulaymaniyah
cluster,cluster_location_id_0199,0199 (Naghda),0199 (Naghda),al.anbar
cluster,cluster_location_id_0200,0200 (Kewstan),0200 (Kewstan),al.anbar
cluster,cluster_location_id_0201,0201 (Aziz Awa),0201 (Aziz Awa),al.anbar
cluster,cluster_location_id_0202,0202 (Al Aubaidi Al Qadima),0202 (Al Aubaidi Al Qadima),al.anbar
cluster,cluster_location_id_0203,0203 (Al Nahda Al-Sharqiyah),0203 (Al Nahda Al-Sharqiyah),al.anbar
cluster,cluster_location_id_0204,0204 (Al Ubaydi-2),0204 (Al Ubaydi-2),al.anbar
cluster,cluster_location_id_0205,0205 (Al Zalla),0205 (Al Zalla),al.anbar
cluster,cluster_location_id_0206,0206 (Al-Rabet),0206 (Al-Rabet),al.anbar
cluster,cluster_location_id_0207,0207 (Hay 12 Rabee Alawal),0207 (Hay 12 Rabee Alawal),al.anbar
cluster,cluster_location_id_0208,0208 (Hay Al Askary),0208 (Hay Al Askary),al.anbar
cluster,cluster_location_id_0209,0209 (Hay Al Sham),0209 (Hay Al Sham),al.anbar
cluster,cluster_location_id_0210,0210 (Hay Al Shuhadaa),0210 (Hay Al Shuhadaa),al.anbar
cluster,cluster_location_id_0211,0211 (Hay Al-Athar),0211 (Hay Al-Athar),al.anbar
cluster,cluster_location_id_0212,0212 (Hay Al-Maamon),0212 (Hay Al-Maamon),al.anbar
cluster,cluster_location_id_0213,0213 (Hay Al-Yarmook),0213 (Hay Al-Yarmook),al.anbar
cluster,cluster_location_id_0214,0214 (Wazeeriya),0214 (Wazeeriya),al.anbar
cluster,cluster_location_id_0215,0215 (Al Askaree),0215 (Al Askaree),al.anbar
cluster,cluster_location_id_0216,0216 (Al Haara),0216 (Al Haara),al.anbar
cluster,cluster_location_id_0217,0217 (Al Wadi),0217 (Al Wadi),al.anbar
cluster,cluster_location_id_0218,0218 (Al-Daraemah Village),0218 (Al-Daraemah Village),al.anbar
cluster,cluster_location_id_0219,0219 (Antesar),0219 (Antesar),al.anbar
cluster,cluster_location_id_0220,0220 (Germany Company Location),0220 (Germany Company Location),al.anbar
cluster,cluster_location_id_0221,0221 (Gharb Al-Wadi),0221 (Gharb Al-Wadi),al.anbar
cluster,cluster_location_id_0222,0222 (Hay Al Meethagh),0222 (Hay Al Meethagh),al.anbar
cluster,cluster_location_id_0223,0223 (Hay Al-Matar),0223 (Hay Al-Matar),al.anbar
cluster,cluster_location_id_0224,0224 (Rumilah Village),0224 (Rumilah Village),al.anbar
cluster,cluster_location_id_0225,0225 (Al bor (Shishan)),0225 (Al bor (Shishan)),al.anbar
cluster,cluster_location_id_0226,0226 (Al maadid),0226 (Al maadid),al.anbar
cluster,cluster_location_id_0227,0227 (Al-Awany Village),0227 (Al-Awany Village),al.anbar
cluster,cluster_location_id_0228,0228 (Hay Al ZeraI),0228 (Hay Al ZeraI),al.anbar
cluster,cluster_location_id_0229,0229 (Rayhana),0229 (Rayhana),al.anbar
cluster,cluster_location_id_0230,0230 (Yarmouk),0230 (Yarmouk),al.anbar
cluster,cluster_location_id_0231,0231 (Al-Hidayah),0231 (Al-Hidayah),al.anbar
cluster,cluster_location_id_0232,0232 (Hay Al Qadissiyah),0232 (Hay Al Qadissiyah),al.anbar
cluster,cluster_location_id_0233,0233 (Hay Al Salam),0233 (Hay Al Salam),al.anbar
cluster,cluster_location_id_0234,0234 (Hay Al Shuhadaa),0234 (Hay Al Shuhadaa),al.anbar
cluster,cluster_location_id_0235,0235 (Rawa Al Qadima),0235 (Rawa Al Qadima),al.anbar
cluster,cluster_location_id_0236,0236 (Al Mualmeen),0236 (Al Mualmeen),al.anbar
cluster,cluster_location_id_0237,0237 (Al Zaghareed),0237 (Al Zaghareed),al.anbar
cluster,cluster_location_id_0238,0238 (Al-Amirya-Albu Jasim),0238 (Al-Amirya-Albu Jasim),al.anbar
cluster,cluster_location_id_0239,0239 (Al-Amirya-Albu Jwad),0239 (Al-Amirya-Albu Jwad),al.anbar
cluster,cluster_location_id_0240,0240 (Albu Hori),0240 (Albu Hori),al.anbar
cluster,cluster_location_id_0241,0241 (Albu Khalifa),0241 (Albu Khalifa),al.anbar
cluster,cluster_location_id_0242,0242 (Al-muatasem),0242 (Al-muatasem),al.anbar
cluster,cluster_location_id_0243,0243 (Al-shahabi-2),0243 (Al-shahabi-2),al.anbar
cluster,cluster_location_id_0244,0244 (Al-Zuwayiah),0244 (Al-Zuwayiah),al.anbar
cluster,cluster_location_id_0245,0245 (Huwaiwa),0245 (Huwaiwa),al.anbar
cluster,cluster_location_id_0246,0246 (Muallimeen-2),0246 (Muallimeen-2),al.anbar
cluster,cluster_location_id_0247,0247 (Neeamiya),0247 (Neeamiya),al.anbar
cluster,cluster_location_id_0248,0248 (subihat),0248 (subihat),al.anbar
cluster,cluster_location_id_0249,0249 (Al-Amirya-Al Betra),0249 (Al-Amirya-Al Betra),al.anbar
cluster,cluster_location_id_0250,0250 (Al-Amirya-Al Hmedin),0250 (Al-Amirya-Al Hmedin),al.anbar
cluster,cluster_location_id_0251,0251 (Al-Amirya-Al Mouilha),0251 (Al-Amirya-Al Mouilha),al.anbar
cluster,cluster_location_id_0252,0252 (Al-Amirya-Albu Jaber),0252 (Al-Amirya-Albu Jaber),al.anbar
cluster,cluster_location_id_0253,0253 (Al-Amirya-Albu Mrir),0253 (Al-Amirya-Albu Mrir),al.anbar
cluster,cluster_location_id_0254,0254 (Al-Amirya-Albu Saleh),0254 (Al-Amirya-Albu Saleh),al.anbar
cluster,cluster_location_id_0255,0255 (Al-Amirya-Albu Salman),0255 (Al-Amirya-Albu Salman),al.anbar
cluster,cluster_location_id_0256,0256 (Al-Amirya-Tal Ghatas),0256 (Al-Amirya-Tal Ghatas),al.anbar
cluster,cluster_location_id_0257,0257 (Albu Dhaher-Albu Dhaher),0257 (Albu Dhaher-Albu Dhaher),al.anbar
cluster,cluster_location_id_0258,0258 (Hay Al-Resala),0258 (Hay Al-Resala),al.anbar
cluster,cluster_location_id_0259,0259 (Hay Al Askari),0259 (Hay Al Askari),al.anbar
cluster,cluster_location_id_0260,0260 (Al-Ekhaa Compaund),0260 (Al-Ekhaa Compaund),al.anbar
cluster,cluster_location_id_0261,0261 (Al Furat Complex),0261 (Al Furat Complex),al.anbar
cluster,cluster_location_id_0262,0262 (Al Khansaa),0262 (Al Khansaa),al.anbar
cluster,cluster_location_id_0263,0263 (Albu Hayat),0263 (Albu Hayat),al.anbar
cluster,cluster_location_id_0264,0264 (Al-Mutanabi),0264 (Al-Mutanabi),al.anbar
cluster,cluster_location_id_0265,0265 (Bani Dahir),0265 (Bani Dahir),al.anbar
cluster,cluster_location_id_0266,0266 (Haqlaniyah-Hay Al-Faroq),0266 (Haqlaniyah-Hay Al-Faroq),al.anbar
cluster,cluster_location_id_0267,0267 (Haqlaniyah-Al shuhadaa),0267 (Haqlaniyah-Al shuhadaa),al.anbar
cluster,cluster_location_id_0268,0268 (Hay Al Haqlaniyah Qadim),0268 (Hay Al Haqlaniyah Qadim),al.anbar
cluster,cluster_location_id_0269,0269 (Hay Al Rifay),0269 (Hay Al Rifay),al.anbar
cluster,cluster_location_id_0270,0270 (Hay Al Salam),0270 (Hay Al Salam),al.anbar
cluster,cluster_location_id_0271,0271 (Hay Al Saray),0271 (Hay Al Saray),al.anbar
cluster,cluster_location_id_0272,0272 (Hay Al Yarmuk),0272 (Hay Al Yarmuk),al.anbar
cluster,cluster_location_id_0273,0273 (Hay Al-shikh Al Hadid),0273 (Hay Al-shikh Al Hadid),al.anbar
cluster,cluster_location_id_0274,0274 (Hay Al-Subhani),0274 (Hay Al-Subhani),al.anbar
cluster,cluster_location_id_0275,0275 (Hay Al-Thamaniya),0275 (Hay Al-Thamaniya),al.anbar
cluster,cluster_location_id_0276,0276 (Hay Ibn Bittar),0276 (Hay Ibn Bittar),al.anbar
cluster,cluster_location_id_0277,0277 (Abu Tibban),0277 (Abu Tibban),al.anbar
cluster,cluster_location_id_0278,0278 (Al Muhamdee),0278 (Al Muhamdee),al.anbar
cluster,cluster_location_id_0279,0279 (Al Shuqaq),0279 (Al Shuqaq),al.anbar
cluster,cluster_location_id_0280,0280 (Al-Khaldiyah),0280 (Al-Khaldiyah),al.anbar
cluster,cluster_location_id_0281,0281 (Al-Mujama Al-Sakani),0281 (Al-Mujama Al-Sakani),al.anbar
cluster,cluster_location_id_0282,0282 (Al-Qalqalah),0282 (Al-Qalqalah),al.anbar
cluster,cluster_location_id_0283,0283 (Al-Ummal),0283 (Al-Ummal),al.anbar
cluster,cluster_location_id_0284,0284 (Basair),0284 (Basair),al.anbar
cluster,cluster_location_id_0285,0285 (Binan),0285 (Binan),al.anbar
cluster,cluster_location_id_0286,0286 (Hay Al Farouq),0286 (Hay Al Farouq),al.anbar
cluster,cluster_location_id_0287,0287 (Hay al Jury),0287 (Hay al Jury),al.anbar
cluster,cluster_location_id_0288,0288 (Hay Al-Etfaa),0288 (Hay Al-Etfaa),al.anbar
cluster,cluster_location_id_0289,0289 (Hay Al-jamyah 2),0289 (Hay Al-jamyah 2),al.anbar
cluster,cluster_location_id_0290,0290 (Hay Al-Zuhoor),0290 (Hay Al-Zuhoor),al.anbar
cluster,cluster_location_id_0291,0291 (Kapisah-Hay Al-Sinay),0291 (Kapisah-Hay Al-Sinay),al.anbar
cluster,cluster_location_id_0292,0292 (Mualmeen),0292 (Mualmeen),al.anbar
cluster,cluster_location_id_0293,0293 (Zakhikhah),0293 (Zakhikhah),al.anbar
cluster,cluster_location_id_0294,0294 (Hay Al-Khudhir),0294 (Hay Al-Khudhir),al.anbar
cluster,cluster_location_id_0295,0295 (5 Kilo),0295 (5 Kilo),al.anbar
cluster,cluster_location_id_0296,0296 (7 Killo-al-mojamaa al-sakany),0296 (7 Killo-al-mojamaa al-sakany),al.anbar
cluster,cluster_location_id_0297,0297 (Abu Fless),0297 (Abu Fless),al.anbar
cluster,cluster_location_id_0298,0298 (Al Khulafaa),0298 (Al Khulafaa),al.anbar
cluster,cluster_location_id_0299,0299 (Al Rimilah),0299 (Al Rimilah),al.anbar
cluster,cluster_location_id_0300,0300 (Al Sofeya),0300 (Al Sofeya),al.anbar
cluster,cluster_location_id_0301,0301 (Al Soora),0301 (Al Soora),al.anbar
cluster,cluster_location_id_0302,0302 (Al Urobah),0302 (Al Urobah),al.anbar
cluster,cluster_location_id_0303,0303 (Al-Jeraishi),0303 (Al-Jeraishi),al.anbar
cluster,cluster_location_id_0304,0304 (Al-Kully Kom Complex),0304 (Al-Kully Kom Complex),al.anbar
cluster,cluster_location_id_0305,0305 (Al-Shuhadaa),0305 (Al-Shuhadaa),al.anbar
cluster,cluster_location_id_0306,0306 (Hay Al-Salam),0306 (Hay Al-Salam),al.anbar
cluster,cluster_location_id_0307,0307 (Qadisiya-1),0307 (Qadisiya-1),al.anbar
cluster,cluster_location_id_0308,0308 (Warar),0308 (Warar),al.anbar
cluster,cluster_location_id_0309,0309 (Al Azeziya),0309 (Al Azeziya),al.anbar
cluster,cluster_location_id_0310,0310 (Al Katanah),0310 (Al Katanah),al.anbar
cluster,cluster_location_id_0311,0311 (Al-Shareka),0311 (Al-Shareka),al.anbar
cluster,cluster_location_id_0312,0312 (Zankura),0312 (Zankura),al.anbar
cluster,cluster_location_id_0313,0313 (The modern village),0313 (The modern village),al.anbar
cluster,cluster_location_id_0314,0314 (Jubiyah),0314 (Jubiyah),al.anbar
cluster,cluster_location_id_0315,0315 (Al Jamiyah),0315 (Al Jamiyah),al.anbar
cluster,cluster_location_id_0316,0316 (Albu Alwan),0316 (Albu Alwan),al.anbar
cluster,cluster_location_id_0317,0317 (Al Ziraa),0317 (Al Ziraa),babil
cluster,cluster_location_id_0318,0318 (Hay 30 Tamooz),0318 (Hay 30 Tamooz),baghdad
cluster,cluster_location_id_0319,0319 (Albo-Bali),0319 (Albo-Bali),babil
cluster,cluster_location_id_0320,0320 (Al Ghadeer 2),0320 (Al Ghadeer 2),babil
cluster,cluster_location_id_0321,0321 (Al-Jazirah-Al Eskandariya),0321 (Al-Jazirah-Al Eskandariya),babil
cluster,cluster_location_id_0322,0322 (Hay Aday-Al Eskandariya),0322 (Hay Aday-Al Eskandariya),babil
cluster,cluster_location_id_0323,0323 (Hay Al Amer),0323 (Hay Al Amer),babil
cluster,cluster_location_id_0324,0324 (Hay Al Ataba),0324 (Hay Al Ataba),babil
cluster,cluster_location_id_0325,0325 (Hay Al Moatnen 3),0325 (Hay Al Moatnen 3),babil
cluster,cluster_location_id_0326,0326 (Hay Alaskarey),0326 (Hay Alaskarey),babil
cluster,cluster_location_id_0327,0327 (Hay Alaskary-AlThaghet),0327 (Hay Alaskary-AlThaghet),babil
cluster,cluster_location_id_0328,0328 (Hay Al-Jamhoreiah),0328 (Hay Al-Jamhoreiah),babil
cluster,cluster_location_id_0329,0329 (Hay Al-Mustafa),0329 (Hay Al-Mustafa),babil
cluster,cluster_location_id_0330,0330 (Hay Al-Rafedain),0330 (Hay Al-Rafedain),babil
cluster,cluster_location_id_0331,0331 (Hur Husaein),0331 (Hur Husaein),babil
cluster,cluster_location_id_0332,0332 (Hay Al Ghadeer 3),0332 (Hay Al Ghadeer 3),babil
cluster,cluster_location_id_0333,0333 (Hay Al Ghadeer 1),0333 (Hay Al Ghadeer 1),babil
cluster,cluster_location_id_0334,0334 (Abu Khastawi),0334 (Abu Khastawi),babil
cluster,cluster_location_id_0335,0335 (Al Abodiya),0335 (Al Abodiya),babil
cluster,cluster_location_id_0336,0336 (Al Bakraly-3),0336 (Al Bakraly-3),babil
cluster,cluster_location_id_0337,0337 (Al Baqer),0337 (Al Baqer),babil
cluster,cluster_location_id_0338,0338 (Al Jazrah-Siha),0338 (Al Jazrah-Siha),baghdad
cluster,cluster_location_id_0339,0339 (Kureteah),0339 (Kureteah),baghdad
cluster,cluster_location_id_0340,0340 (Qas Sowelem-Compound),0340 (Qas Sowelem-Compound),baghdad
cluster,cluster_location_id_0341,0341 (1 Huzairan),0341 (1 Huzairan),baghdad
cluster,cluster_location_id_0342,0342 (Abo Moniaser),0342 (Abo Moniaser),baghdad
